Date,Day_of_Week,Hour,Department,Staff_Count,Num_Patients,Average_Wait_Time,Emergency_Load,Label
2025-01-07,Wednesday,6,Surgery,10,7,21,No,Low
2025-06-11,Saturday,1,Radiology,14,5,20,Yes,Low
2025-06-02,Saturday,22,Surgery,14,23,47,Yes,High
2025-04-15,Monday,2,Cardiology,9,14,30,No,Medium
2025-01-05,Tuesday,8,Radiology,15,6,11,Yes,Low
2025-03-08,Wednesday,11,Surgery,6,9,30,No,Low
2025-09-25,Saturday,23,Pediatrics,12,30,59,Yes,High
2025-04-10,Sunday,19,Cardiology,4,29,63,Yes,High
2025-04-22,Sunday,2,Pediatrics,13,8,17,Yes,Low
2025-07-11,Sunday,1,Pediatrics,13,9,23,Yes,Low
2025-02-27,Friday,5,Cardiology,12,19,44,No,Medium
2025-04-25,Friday,21,Cardiology,9,24,40,No,High
2025-06-28,Sunday,22,Radiology,5,18,36,Yes,Medium
2025-07-08,Friday,2,Pediatrics,7,13,32,Yes,Medium
2025-05-04,Thursday,13,Surgery,4,17,39,Yes,Medium
2025-01-20,Wednesday,20,Surgery,13,12,25,No,Medium
2025-09-01,Thursday,19,Surgery,13,0,14,No,Low
2025-04-07,Thursday,18,Emergency,9,31,56,Yes,High
2025-08-06,Thursday,13,Surgery,5,17,36,Yes,Medium
2025-07-19,Thursday,3,Surgery,10,0,11,Yes,Low
2025-05-15,Saturday,7,Emergency,4,31,48,Yes,High
2025-07-22,Tuesday,0,Pediatrics,3,5,20,Yes,Low
2025-03-19,Saturday,3,Radiology,5,6,16,No,Low
2025-01-22,Tuesday,18,Radiology,5,10,35,Yes,Medium
2025-09-13,Saturday,12,Surgery,10,11,31,Yes,Medium
2025-02-09,Sunday,20,Pediatrics,14,14,33,No,Medium
2025-09-17,Thursday,6,Pediatrics,11,9,19,Yes,Low
2025-01-09,Saturday,5,Radiology,15,13,28,No,Medium
2025-07-12,Monday,18,Radiology,8,8,26,No,Low
2025-01-17,Friday,2,Cardiology,11,18,34,Yes,Medium
2025-05-28,Thursday,17,Emergency,12,32,61,Yes,High
2025-06-21,Thursday,20,Surgery,9,6,12,No,Low
2025-08-22,Wednesday,2,Emergency,9,21,35,Yes,High
2025-08-23,Monday,2,Cardiology,6,20,46,Yes,High
2025-03-10,Tuesday,12,Surgery,15,14,33,Yes,Medium
2025-04-19,Sunday,20,Pediatrics,9,19,40,Yes,Medium
2025-05-25,Sunday,19,Surgery,15,19,33,Yes,Medium
2025-09-21,Thursday,20,Cardiology,4,30,50,Yes,High
2025-06-06,Tuesday,5,Cardiology,4,27,51,Yes,High
2025-07-28,Monday,14,Cardiology,5,20,50,No,High
2025-03-11,Saturday,21,Emergency,12,23,38,Yes,High
2025-09-11,Monday,23,Emergency,7,43,68,Yes,High
2025-09-10,Wednesday,8,Emergency,3,33,60,Yes,High
2025-08-31,Sunday,9,Cardiology,4,16,38,Yes,Medium
2025-06-22,Wednesday,22,Cardiology,14,36,62,No,High
2025-06-10,Monday,10,Cardiology,5,16,28,Yes,Medium
2025-04-14,Sunday,6,Radiology,14,9,35,No,Low
2025-03-09,Monday,2,Pediatrics,13,5,17,Yes,Low
2025-08-03,Tuesday,8,Radiology,5,6,18,Yes,Low
2025-05-15,Sunday,11,Pediatrics,3,7,32,No,Low
2025-07-27,Thursday,17,Radiology,12,28,47,Yes,High
2025-03-24,Tuesday,6,Radiology,4,3,22,Yes,Low
2025-07-03,Monday,12,Surgery,8,12,36,No,Medium
2025-02-26,Saturday,21,Radiology,14,18,35,Yes,Medium
2025-01-28,Thursday,2,Surgery,6,8,22,No,Low
2025-02-14,Tuesday,23,Cardiology,5,31,49,No,High
2025-09-04,Thursday,4,Emergency,6,30,55,Yes,High
2025-03-14,Saturday,9,Cardiology,13,20,40,Yes,High
2025-08-29,Friday,1,Surgery,8,20,27,Yes,High
2025-08-22,Tuesday,16,Cardiology,3,19,38,Yes,Medium
2025-09-28,Monday,8,Surgery,8,6,11,Yes,Low
2025-03-10,Sunday,13,Pediatrics,10,18,37,Yes,Medium
2025-03-08,Saturday,13,Pediatrics,11,11,15,No,Medium
2025-08-08,Saturday,9,Radiology,7,6,28,Yes,Low
2025-02-21,Tuesday,14,Surgery,14,12,30,Yes,Medium
2025-09-03,Friday,7,Emergency,4,25,44,Yes,High
2025-06-17,Sunday,8,Surgery,12,0,9,No,Low
2025-05-22,Wednesday,0,Cardiology,11,4,11,No,Low
2025-04-28,Wednesday,6,Radiology,15,5,13,Yes,Low
2025-05-20,Sunday,14,Emergency,4,36,62,Yes,High
2025-02-18,Saturday,6,Surgery,8,8,22,No,Low
2025-07-11,Monday,1,Radiology,11,0,6,No,Low
2025-07-19,Friday,22,Emergency,15,30,58,Yes,High
2025-02-04,Wednesday,0,Emergency,9,28,49,Yes,High
2025-08-30,Wednesday,19,Emergency,11,33,63,Yes,High
2025-03-03,Thursday,10,Radiology,9,12,31,Yes,Medium
2025-04-11,Monday,19,Cardiology,14,18,35,Yes,Medium
2025-07-24,Thursday,20,Radiology,15,9,24,Yes,Low
2025-08-03,Wednesday,19,Surgery,15,11,27,No,Medium
2025-03-24,Monday,3,Emergency,5,26,50,Yes,High
2025-08-10,Saturday,10,Pediatrics,5,20,39,Yes,High
2025-05-26,Wednesday,17,Emergency,7,25,38,Yes,High
2025-06-18,Thursday,0,Radiology,10,7,16,No,Low
2025-01-23,Thursday,14,Radiology,13,12,25,No,Medium
2025-07-13,Sunday,15,Cardiology,11,23,46,No,High
2025-06-20,Tuesday,10,Pediatrics,9,19,38,Yes,Medium
2025-10-07,Friday,2,Radiology,8,13,29,Yes,Medium
2025-04-30,Thursday,0,Surgery,8,2,14,No,Low
2025-04-08,Thursday,9,Pediatrics,7,13,40,Yes,Medium
2025-05-19,Tuesday,7,Radiology,3,10,29,No,Medium
2025-05-29,Friday,17,Radiology,8,15,41,Yes,Medium
2025-02-04,Wednesday,19,Emergency,14,30,56,Yes,High
2025-07-27,Wednesday,11,Surgery,3,5,18,No,Low
2025-08-30,Thursday,19,Emergency,4,35,58,Yes,High
2025-02-07,Tuesday,10,Cardiology,5,14,22,No,Medium
2025-06-10,Tuesday,23,Surgery,15,15,32,No,Medium
2025-03-03,Sunday,23,Emergency,3,37,65,Yes,High
2025-07-28,Monday,22,Surgery,10,11,29,Yes,Medium
2025-08-15,Tuesday,18,Emergency,15,34,62,Yes,High
2025-02-01,Friday,9,Radiology,15,17,38,Yes,Medium
2025-04-04,Sunday,17,Surgery,7,8,24,Yes,Low
2025-05-14,Monday,5,Emergency,7,23,47,Yes,High
2025-06-29,Tuesday,2,Cardiology,9,19,34,No,Medium
2025-01-01,Wednesday,12,Pediatrics,12,25,50,Yes,High
2025-09-05,Tuesday,19,Radiology,7,11,26,No,Medium
2025-04-05,Wednesday,22,Pediatrics,11,17,35,No,Medium
2025-03-31,Thursday,15,Cardiology,14,23,43,Yes,High
2025-08-03,Tuesday,1,Emergency,15,17,37,No,Medium
2025-04-17,Saturday,10,Cardiology,8,24,43,Yes,High
2025-03-19,Monday,23,Surgery,13,12,33,Yes,Medium
2025-06-04,Wednesday,18,Cardiology,13,27,48,No,High
2025-03-08,Saturday,17,Surgery,7,22,42,No,High
2025-10-07,Tuesday,7,Cardiology,15,25,46,No,High
2025-05-23,Friday,15,Surgery,3,26,54,Yes,High
2025-07-23,Monday,5,Pediatrics,6,0,13,No,Low
2025-09-02,Tuesday,18,Pediatrics,7,24,42,Yes,High
2025-09-24,Sunday,9,Emergency,7,29,43,Yes,High
2025-04-13,Monday,6,Emergency,4,25,45,Yes,High
2025-06-18,Tuesday,17,Surgery,11,18,42,No,Medium
2025-02-05,Tuesday,23,Emergency,11,30,50,Yes,High
2025-01-24,Monday,4,Surgery,6,8,15,No,Low
2025-04-13,Friday,6,Surgery,4,0,6,Yes,Low
2025-01-06,Sunday,0,Surgery,13,0,5,No,Low
2025-07-06,Thursday,21,Surgery,13,12,32,Yes,Medium
2025-03-22,Wednesday,11,Surgery,8,9,18,Yes,Low
2025-02-21,Friday,20,Emergency,7,39,65,Yes,High
2025-05-07,Saturday,5,Emergency,12,21,46,Yes,High
2025-02-09,Thursday,20,Surgery,7,23,41,No,High
2025-02-17,Friday,19,Emergency,11,24,46,Yes,High
2025-03-19,Thursday,19,Cardiology,7,25,48,Yes,High
2025-03-06,Friday,2,Surgery,4,1,14,Yes,Low
2025-03-26,Tuesday,16,Surgery,3,15,26,No,Medium
2025-02-25,Saturday,8,Pediatrics,14,14,32,No,Medium
2025-10-10,Wednesday,2,Cardiology,14,25,55,Yes,High
2025-01-14,Friday,14,Pediatrics,14,9,20,Yes,Low
2025-05-10,Thursday,7,Emergency,12,31,56,Yes,High
2025-10-01,Friday,5,Emergency,10,30,48,Yes,High
2025-01-07,Monday,1,Emergency,10,41,72,Yes,High
2025-02-28,Sunday,3,Pediatrics,5,11,25,No,Medium
2025-05-02,Monday,3,Surgery,3,12,22,Yes,Medium
2025-03-16,Friday,23,Cardiology,9,18,43,Yes,Medium
2025-04-07,Friday,21,Pediatrics,5,19,28,No,Medium
2025-07-05,Monday,9,Radiology,6,9,22,Yes,Low
2025-08-08,Friday,13,Cardiology,7,17,29,Yes,Medium
2025-10-12,Friday,20,Pediatrics,12,22,38,Yes,High
2025-03-04,Wednesday,6,Pediatrics,8,19,39,No,Medium
2025-08-26,Tuesday,3,Pediatrics,13,6,16,No,Low
2025-08-25,Saturday,18,Cardiology,11,13,33,Yes,Medium
2025-04-06,Wednesday,10,Surgery,10,0,21,No,Low
2025-03-02,Saturday,3,Emergency,6,34,66,Yes,High
2025-09-26,Saturday,18,Surgery,14,20,35,No,High
2025-05-09,Monday,19,Pediatrics,10,9,20,Yes,Low
2025-07-12,Tuesday,4,Cardiology,13,5,20,No,Low
2025-03-07,Sunday,5,Cardiology,9,18,38,Yes,Medium
2025-05-19,Thursday,1,Pediatrics,3,16,29,Yes,Medium
2025-02-07,Monday,13,Cardiology,11,19,37,Yes,Medium
2025-10-13,Saturday,2,Surgery,13,11,27,Yes,Medium
2025-04-27,Thursday,20,Surgery,11,4,18,Yes,Low
2025-06-08,Tuesday,13,Emergency,13,26,52,Yes,High
2025-08-02,Friday,0,Cardiology,9,7,22,Yes,Low
2025-05-17,Wednesday,0,Radiology,14,11,27,No,Medium
2025-09-05,Sunday,17,Pediatrics,5,16,25,No,Medium
2025-07-28,Wednesday,19,Emergency,9,35,52,Yes,High
2025-07-13,Friday,16,Emergency,11,31,56,Yes,High
2025-03-20,Sunday,10,Radiology,8,12,17,No,Medium
2025-08-21,Friday,0,Emergency,12,23,49,Yes,High
2025-10-09,Tuesday,11,Surgery,3,19,30,No,Medium
2025-08-23,Monday,7,Pediatrics,9,14,28,Yes,Medium
2025-01-12,Monday,16,Pediatrics,4,18,29,Yes,Medium
2025-05-03,Friday,3,Radiology,8,0,8,No,Low
2025-08-14,Thursday,10,Emergency,6,29,52,Yes,High
2025-05-29,Saturday,23,Emergency,14,24,40,Yes,High
2025-04-30,Sunday,20,Radiology,4,18,27,No,Medium
2025-02-11,Sunday,20,Radiology,11,9,19,Yes,Low
2025-01-17,Friday,22,Pediatrics,10,20,36,No,High
2025-01-09,Saturday,11,Emergency,10,26,50,Yes,High
2025-10-03,Friday,15,Radiology,10,14,34,No,Medium
2025-01-22,Friday,6,Cardiology,8,22,41,No,High
2025-09-18,Sunday,6,Surgery,12,19,25,No,Medium
2025-05-06,Friday,0,Emergency,12,21,45,Yes,High
2025-06-10,Thursday,22,Pediatrics,4,14,26,Yes,Medium
2025-07-20,Friday,19,Cardiology,5,31,49,No,High
2025-05-06,Saturday,8,Emergency,11,27,54,Yes,High
2025-09-22,Tuesday,7,Radiology,5,9,18,Yes,Low
2025-08-29,Wednesday,0,Cardiology,11,20,39,Yes,High
2025-05-21,Friday,4,Radiology,11,7,20,Yes,Low
2025-07-18,Saturday,15,Emergency,9,38,69,Yes,High
2025-07-12,Saturday,15,Cardiology,11,14,30,No,Medium
2025-10-10,Monday,1,Cardiology,8,23,42,No,High
2025-07-31,Wednesday,11,Emergency,5,41,69,Yes,High
2025-05-24,Sunday,1,Radiology,14,6,21,Yes,Low
2025-02-10,Wednesday,21,Surgery,14,25,38,Yes,High
2025-06-02,Tuesday,13,Surgery,3,12,23,No,Medium
2025-02-07,Saturday,13,Emergency,10,34,65,Yes,High
2025-07-01,Wednesday,7,Radiology,9,14,28,No,Medium
2025-05-26,Wednesday,1,Emergency,7,27,55,Yes,High
2025-07-28,Thursday,16,Radiology,15,16,37,No,Medium
2025-02-26,Monday,2,Cardiology,6,11,28,No,Medium
2025-06-29,Thursday,1,Pediatrics,14,2,20,Yes,Low
2025-04-18,Thursday,10,Pediatrics,10,26,53,No,High
2025-01-15,Friday,22,Surgery,15,14,39,No,Medium
2025-04-24,Tuesday,16,Pediatrics,13,8,19,No,Low
2025-09-11,Sunday,3,Pediatrics,4,7,28,No,Low
2025-03-03,Monday,5,Pediatrics,6,25,52,Yes,High
2025-08-06,Monday,18,Radiology,6,9,30,Yes,Low
2025-01-31,Friday,15,Cardiology,12,14,27,Yes,Medium
2025-09-23,Monday,8,Radiology,6,6,14,Yes,Low
2025-01-02,Sunday,10,Radiology,8,13,29,No,Medium
2025-10-01,Saturday,14,Surgery,15,16,31,No,Medium
2025-09-30,Wednesday,17,Cardiology,8,24,45,No,High
2025-09-17,Wednesday,3,Emergency,4,15,35,No,Medium
2025-07-16,Sunday,13,Radiology,14,4,14,No,Low
2025-08-16,Friday,6,Emergency,11,33,60,Yes,High
2025-08-09,Wednesday,3,Surgery,13,7,10,Yes,Low
2025-01-14,Wednesday,3,Pediatrics,10,1,26,No,Low
2025-03-20,Sunday,8,Pediatrics,3,20,33,Yes,High
2025-08-12,Monday,6,Emergency,4,26,38,Yes,High
2025-04-05,Wednesday,2,Surgery,5,5,15,Yes,Low
2025-03-15,Thursday,20,Surgery,13,13,28,No,Medium
2025-05-01,Monday,5,Pediatrics,3,13,26,Yes,Medium
2025-06-05,Sunday,8,Emergency,6,23,47,Yes,High
2025-05-24,Thursday,12,Cardiology,5,16,35,Yes,Medium
2025-09-30,Saturday,13,Cardiology,8,23,42,Yes,High
2025-08-06,Sunday,3,Pediatrics,13,18,36,Yes,Medium
2025-07-15,Thursday,13,Pediatrics,14,5,20,No,Low
2025-01-21,Monday,16,Emergency,9,27,47,Yes,High
2025-08-29,Saturday,3,Emergency,6,34,52,Yes,High
2025-02-10,Tuesday,23,Surgery,11,24,45,No,High
2025-10-08,Tuesday,3,Surgery,8,2,11,Yes,Low
2025-01-16,Saturday,11,Cardiology,13,26,60,No,High
2025-01-02,Wednesday,9,Emergency,12,26,51,Yes,High
2025-09-05,Friday,8,Cardiology,12,14,25,Yes,Medium
2025-04-20,Friday,23,Radiology,8,21,38,Yes,High
2025-08-02,Saturday,0,Surgery,5,10,23,No,Medium
2025-01-19,Monday,10,Radiology,12,9,27,No,Low
2025-06-08,Sunday,0,Cardiology,5,7,16,Yes,Low
2025-04-17,Monday,15,Surgery,5,10,22,Yes,Medium
2025-02-20,Thursday,4,Cardiology,9,14,26,No,Medium
2025-03-26,Tuesday,0,Cardiology,6,15,25,No,Medium
2025-09-09,Tuesday,8,Surgery,6,16,38,Yes,Medium
2025-02-01,Friday,10,Emergency,3,35,64,Yes,High
2025-04-10,Wednesday,8,Surgery,5,9,25,No,Low
2025-10-02,Thursday,11,Radiology,3,7,20,Yes,Low
2025-03-12,Thursday,21,Pediatrics,9,9,22,Yes,Low
2025-09-20,Friday,20,Pediatrics,4,18,38,No,Medium
2025-08-10,Tuesday,1,Radiology,10,7,18,Yes,Low
2025-02-07,Saturday,2,Pediatrics,8,6,19,Yes,Low
2025-03-09,Monday,11,Emergency,5,30,55,Yes,High
2025-08-11,Tuesday,7,Pediatrics,5,20,40,No,High
2025-06-05,Saturday,11,Surgery,9,15,36,No,Medium
2025-04-24,Saturday,23,Cardiology,5,6,22,Yes,Low
2025-05-01,Thursday,15,Radiology,6,11,23,No,Medium
2025-10-02,Saturday,19,Radiology,8,3,13,Yes,Low
2025-04-16,Friday,3,Emergency,6,26,53,Yes,High
2025-05-01,Friday,13,Cardiology,7,23,52,No,High
2025-02-15,Monday,22,Radiology,14,13,16,No,Medium
2025-01-20,Sunday,9,Pediatrics,10,14,29,No,Medium
2025-06-07,Tuesday,1,Emergency,15,18,34,No,Medium
2025-08-17,Monday,12,Emergency,5,20,39,No,High
2025-04-03,Tuesday,6,Pediatrics,14,10,17,Yes,Medium
2025-09-01,Wednesday,15,Surgery,11,5,25,Yes,Low
2025-03-23,Sunday,11,Surgery,13,13,23,No,Medium
2025-06-21,Thursday,13,Emergency,12,26,51,Yes,High
2025-01-31,Thursday,14,Radiology,12,12,26,Yes,Medium
2025-08-26,Thursday,4,Surgery,10,0,15,No,Low
2025-01-15,Monday,0,Cardiology,5,8,19,Yes,Low
2025-06-06,Monday,2,Pediatrics,7,7,23,Yes,Low
2025-06-09,Saturday,6,Pediatrics,12,8,25,No,Low
2025-04-21,Saturday,3,Emergency,5,31,51,Yes,High
2025-09-07,Sunday,16,Radiology,12,9,23,Yes,Low
2025-07-18,Monday,3,Emergency,9,19,33,No,Medium
2025-08-07,Saturday,11,Radiology,12,16,34,Yes,Medium
2025-08-05,Tuesday,8,Cardiology,9,19,46,No,Medium
2025-03-24,Tuesday,10,Surgery,12,9,22,No,Low
2025-03-19,Wednesday,8,Cardiology,7,14,41,Yes,Medium
2025-08-20,Monday,5,Surgery,14,7,13,No,Low
2025-06-16,Wednesday,22,Emergency,4,32,61,Yes,High
2025-05-04,Saturday,0,Radiology,4,1,11,Yes,Low
2025-03-15,Friday,0,Emergency,14,26,48,Yes,High
2025-07-09,Saturday,7,Pediatrics,3,12,19,Yes,Medium
2025-08-18,Saturday,0,Surgery,9,7,18,Yes,Low
2025-08-19,Saturday,8,Radiology,3,14,33,Yes,Medium
2025-08-25,Monday,3,Radiology,13,7,18,No,Low
2025-03-08,Wednesday,2,Pediatrics,7,12,30,No,Medium
2025-07-25,Thursday,5,Surgery,6,2,16,Yes,Low
2025-06-12,Monday,9,Cardiology,12,17,35,Yes,Medium
2025-05-10,Friday,2,Emergency,4,34,63,Yes,High
2025-03-04,Saturday,4,Emergency,3,34,56,Yes,High
2025-01-01,Friday,0,Pediatrics,10,16,29,Yes,Medium
2025-04-20,Sunday,9,Surgery,10,13,31,No,Medium
2025-09-30,Monday,1,Emergency,6,28,53,Yes,High
2025-08-12,Thursday,9,Cardiology,15,12,23,Yes,Medium
2025-01-29,Friday,14,Emergency,15,31,60,Yes,High
2025-05-14,Thursday,13,Emergency,11,34,59,Yes,High
2025-10-12,Saturday,12,Surgery,7,24,43,Yes,High
2025-08-28,Sunday,13,Radiology,5,8,23,No,Low
2025-05-22,Wednesday,9,Emergency,8,28,55,Yes,High
2025-09-26,Saturday,9,Radiology,9,11,27,No,Medium
2025-08-19,Saturday,1,Surgery,6,7,16,No,Low
2025-09-26,Saturday,3,Radiology,10,0,11,Yes,Low
2025-06-05,Thursday,18,Pediatrics,5,18,30,No,Medium
2025-09-07,Sunday,1,Pediatrics,14,11,30,No,Medium
2025-10-08,Sunday,12,Pediatrics,7,26,48,No,High
2025-01-15,Friday,8,Surgery,4,12,28,Yes,Medium
2025-03-22,Thursday,17,Emergency,9,33,58,Yes,High
2025-08-03,Wednesday,17,Surgery,6,10,19,No,Medium
2025-01-24,Monday,20,Surgery,4,1,9,No,Low
2025-09-16,Friday,6,Pediatrics,6,15,37,Yes,Medium
2025-03-22,Saturday,10,Cardiology,8,23,47,Yes,High
2025-05-12,Tuesday,4,Emergency,14,24,42,Yes,High
2025-07-12,Tuesday,14,Pediatrics,14,0,11,Yes,Low
2025-01-07,Wednesday,21,Cardiology,4,18,33,No,Medium
2025-07-07,Thursday,14,Radiology,13,25,50,No,High
2025-02-09,Sunday,22,Surgery,7,18,41,Yes,Medium
2025-08-07,Tuesday,22,Radiology,13,13,28,No,Medium
2025-09-11,Sunday,20,Surgery,7,13,30,No,Medium
2025-09-14,Thursday,0,Pediatrics,8,9,26,Yes,Low
2025-02-24,Saturday,15,Surgery,12,5,18,No,Low
2025-01-12,Wednesday,13,Surgery,3,7,16,Yes,Low
2025-07-16,Friday,16,Emergency,14,29,52,Yes,High
2025-06-16,Saturday,18,Radiology,8,19,41,No,Medium
2025-04-22,Monday,13,Pediatrics,4,18,35,No,Medium
2025-08-05,Tuesday,15,Pediatrics,11,14,32,Yes,Medium
2025-04-02,Sunday,18,Cardiology,5,20,43,Yes,High
2025-09-15,Friday,15,Radiology,12,14,32,Yes,Medium
2025-07-02,Sunday,15,Emergency,10,39,64,Yes,High
2025-05-23,Friday,16,Cardiology,8,22,47,Yes,High
2025-06-19,Friday,17,Surgery,15,2,14,No,Low
2025-05-04,Wednesday,3,Cardiology,4,3,15,No,Low
2025-09-13,Wednesday,9,Surgery,10,1,9,No,Low
2025-05-12,Thursday,7,Pediatrics,7,13,33,Yes,Medium
2025-03-06,Tuesday,7,Cardiology,3,17,27,No,Medium
2025-08-19,Wednesday,22,Emergency,9,36,57,Yes,High
2025-09-07,Friday,23,Cardiology,3,21,39,No,High
2025-02-24,Saturday,13,Emergency,7,22,38,Yes,High
2025-10-14,Tuesday,3,Pediatrics,13,7,22,No,Low
2025-07-18,Saturday,9,Emergency,14,28,52,Yes,High
2025-06-09,Wednesday,16,Pediatrics,12,19,45,No,Medium
2025-02-10,Sunday,5,Radiology,12,4,11,No,Low
2025-03-07,Thursday,10,Radiology,4,4,22,Yes,Low
2025-02-10,Sunday,13,Surgery,12,5,15,Yes,Low
2025-08-22,Monday,10,Surgery,15,14,29,Yes,Medium
2025-05-26,Friday,3,Emergency,13,22,48,Yes,High
2025-01-01,Sunday,12,Cardiology,5,16,32,Yes,Medium
2025-09-01,Tuesday,8,Cardiology,3,22,45,Yes,High
2025-08-23,Friday,7,Radiology,14,6,24,Yes,Low
2025-10-03,Thursday,7,Emergency,6,18,42,No,Medium
2025-01-05,Thursday,18,Surgery,14,1,14,No,Low
2025-07-23,Friday,3,Cardiology,4,19,30,Yes,Medium
2025-08-05,Saturday,9,Cardiology,9,12,22,Yes,Medium
2025-01-24,Tuesday,4,Cardiology,13,14,31,Yes,Medium
2025-06-26,Friday,9,Surgery,5,7,18,No,Low
2025-05-11,Saturday,22,Surgery,4,5,8,Yes,Low
2025-06-30,Sunday,7,Pediatrics,10,10,33,No,Medium
2025-09-04,Wednesday,3,Radiology,10,7,12,No,Low
2025-05-13,Monday,23,Surgery,14,14,31,No,Medium
2025-01-13,Sunday,4,Emergency,5,30,51,Yes,High
2025-06-08,Sunday,17,Surgery,13,23,47,No,High
2025-05-08,Tuesday,14,Radiology,12,16,36,Yes,Medium
2025-02-12,Friday,5,Pediatrics,15,13,35,No,Medium
2025-08-08,Monday,3,Radiology,12,9,18,No,Low
2025-01-30,Friday,18,Surgery,4,4,19,No,Low
2025-06-23,Wednesday,16,Surgery,4,19,28,Yes,Medium
2025-09-02,Thursday,5,Pediatrics,12,1,16,Yes,Low
2025-09-10,Saturday,10,Surgery,6,17,36,No,Medium
2025-01-02,Saturday,14,Pediatrics,15,14,41,Yes,Medium
2025-03-09,Tuesday,19,Cardiology,9,28,40,Yes,High
2025-08-04,Sunday,18,Cardiology,9,16,29,No,Medium
2025-06-11,Monday,8,Pediatrics,7,17,29,Yes,Medium
2025-03-31,Tuesday,14,Pediatrics,5,8,17,Yes,Low
2025-09-28,Thursday,12,Radiology,12,0,15,No,Low
2025-05-31,Saturday,23,Radiology,10,8,25,Yes,Low
2025-08-26,Sunday,21,Radiology,3,11,29,Yes,Medium
2025-01-11,Tuesday,11,Radiology,13,11,25,Yes,Medium
2025-01-16,Monday,13,Pediatrics,3,15,32,Yes,Medium
2025-06-12,Friday,14,Emergency,7,20,47,No,High
2025-01-23,Friday,5,Cardiology,13,8,22,Yes,Low
2025-06-10,Thursday,1,Surgery,14,0,7,Yes,Low
2025-07-30,Thursday,4,Pediatrics,9,10,15,No,Medium
2025-06-30,Thursday,13,Emergency,7,25,58,Yes,High
2025-04-07,Tuesday,21,Emergency,8,32,63,Yes,High
2025-07-03,Monday,23,Emergency,11,41,69,Yes,High
2025-06-11,Tuesday,13,Emergency,7,19,41,No,Medium
2025-04-03,Saturday,8,Cardiology,13,27,56,Yes,High
2025-06-12,Thursday,7,Pediatrics,3,15,34,Yes,Medium
2025-01-08,Wednesday,0,Cardiology,11,11,25,Yes,Medium
2025-02-09,Friday,3,Cardiology,13,7,9,Yes,Low
2025-04-20,Sunday,4,Cardiology,8,12,19,No,Medium
2025-02-11,Thursday,20,Cardiology,5,16,33,No,Medium
2025-01-14,Wednesday,7,Radiology,6,9,22,Yes,Low
2025-06-17,Thursday,9,Cardiology,15,19,46,Yes,Medium
2025-10-06,Thursday,19,Surgery,10,12,29,Yes,Medium
2025-03-06,Sunday,18,Pediatrics,11,13,26,Yes,Medium
2025-06-26,Tuesday,7,Surgery,12,11,37,Yes,Medium
2025-04-11,Thursday,19,Cardiology,10,12,21,Yes,Medium
2025-01-17,Saturday,22,Radiology,7,18,41,Yes,Medium
2025-05-07,Wednesday,5,Surgery,15,5,14,No,Low
2025-01-14,Saturday,13,Cardiology,3,18,35,No,Medium
2025-04-14,Tuesday,12,Radiology,10,13,41,Yes,Medium
2025-06-24,Thursday,5,Pediatrics,10,7,13,Yes,Low
2025-10-12,Tuesday,20,Emergency,15,49,77,Yes,High
2025-01-31,Wednesday,0,Pediatrics,8,14,34,Yes,Medium
2025-01-29,Thursday,15,Emergency,5,34,62,Yes,High
2025-08-05,Wednesday,0,Emergency,3,17,35,No,Medium
2025-09-21,Wednesday,18,Radiology,8,25,50,Yes,High
2025-06-08,Monday,23,Cardiology,14,13,28,Yes,Medium
2025-08-02,Monday,16,Surgery,6,16,33,No,Medium
2025-09-04,Thursday,18,Emergency,3,32,58,Yes,High
2025-07-14,Tuesday,17,Pediatrics,14,21,36,Yes,High
2025-08-31,Tuesday,22,Radiology,12,17,31,No,Medium
2025-10-14,Friday,20,Radiology,11,23,44,No,High
2025-06-29,Tuesday,10,Emergency,5,22,42,Yes,High
2025-09-24,Tuesday,13,Pediatrics,15,19,34,Yes,Medium
2025-05-16,Tuesday,10,Cardiology,13,14,37,Yes,Medium
2025-06-23,Thursday,17,Surgery,11,28,51,Yes,High
2025-01-12,Tuesday,1,Surgery,15,3,12,Yes,Low
2025-08-31,Friday,4,Cardiology,7,3,23,Yes,Low
2025-06-02,Wednesday,16,Emergency,15,25,51,Yes,High
2025-02-23,Friday,16,Surgery,4,8,24,No,Low
2025-01-02,Sunday,7,Surgery,6,5,18,Yes,Low
2025-07-11,Sunday,5,Surgery,6,16,30,Yes,Medium
2025-01-21,Sunday,5,Emergency,5,24,43,Yes,High
2025-02-03,Saturday,7,Radiology,7,8,35,Yes,Low
2025-06-23,Wednesday,20,Surgery,10,19,35,Yes,Medium
2025-08-16,Saturday,20,Radiology,12,22,43,No,High
2025-09-19,Sunday,13,Emergency,3,25,44,Yes,High
2025-02-25,Sunday,3,Surgery,5,11,25,No,Medium
2025-04-21,Friday,13,Radiology,13,9,22,Yes,Low
2025-09-14,Monday,19,Pediatrics,3,14,28,Yes,Medium
2025-05-08,Tuesday,23,Emergency,12,42,68,Yes,High
2025-07-23,Friday,6,Cardiology,10,15,35,No,Medium
2025-07-28,Tuesday,5,Cardiology,10,11,30,Yes,Medium
2025-04-05,Tuesday,13,Pediatrics,10,13,21,No,Medium
2025-04-25,Friday,11,Surgery,7,15,31,Yes,Medium
2025-09-07,Friday,13,Pediatrics,15,19,40,Yes,Medium
2025-06-27,Friday,5,Emergency,13,13,34,No,Medium
2025-08-06,Wednesday,13,Pediatrics,9,19,37,No,Medium
